index,0a,0b,1a,1b,2a,2b,3a,3b,4a,4b,5a,5b,6a,6b,7a,7b,8a,8b,9a,9b,10a,10b,11a,11b,12a,12b,13a,13b,14a,14b,15a,15b,16a,16b,17a,17b,18a,18b,19a,19b,20a,20b,label
814,0.0,0.0,-0.16466,-0.08032,-0.25301,-0.23293,-0.16466,-0.36546,-0.05221,-0.45382,-0.249,-0.4739,-0.32932,-0.65462,-0.37349,-0.77108,-0.40964,-0.8755,-0.12851,-0.51406,-0.14056,-0.74297,-0.14859,-0.88353,-0.15663,-1.0,-0.02008,-0.48193,0.03614,-0.6988,0.06024,-0.83534,0.08032,-0.95181,0.08434,-0.38956,0.04418,-0.50602,-0.02008,-0.4257,-0.07229,-0.33333,3
815,0.0,0.0,-0.1627,-0.07143,-0.25794,-0.21825,-0.18254,-0.34921,-0.07143,-0.44048,-0.2381,-0.47619,-0.31349,-0.65873,-0.34921,-0.77778,-0.38095,-0.88095,-0.11905,-0.5119,-0.12698,-0.7381,-0.12698,-0.88095,-0.13095,-1.0,-0.01587,-0.47619,0.03968,-0.69444,0.06746,-0.82937,0.09127,-0.94444,0.08333,-0.38492,0.03571,-0.49603,-0.02778,-0.4127,-0.0754,-0.32143,3
816,0.0,0.0,-0.16206,-0.0751,-0.26087,-0.2253,-0.19368,-0.35573,-0.08696,-0.44269,-0.23715,-0.48221,-0.31225,-0.66008,-0.34783,-0.77866,-0.37549,-0.88142,-0.12253,-0.51383,-0.12648,-0.73913,-0.12648,-0.88142,-0.13043,-1.0,-0.01976,-0.47826,0.03162,-0.6917,0.05534,-0.82609,0.07905,-0.94071,0.0751,-0.3913,0.02767,-0.50198,-0.03557,-0.41897,-0.07905,-0.32806,3
817,0.0,0.0,-0.14683,-0.0754,-0.25397,-0.22222,-0.20238,-0.3373,-0.09127,-0.4127,-0.20635,-0.4881,-0.26984,-0.66667,-0.29762,-0.78175,-0.32143,-0.88492,-0.09524,-0.5119,-0.08333,-0.74206,-0.07937,-0.88492,-0.07143,-1.0,0.00397,-0.47222,0.04762,-0.68254,0.0754,-0.81746,0.09921,-0.93254,0.0873,-0.38095,0.01587,-0.48413,-0.04762,-0.39286,-0.07937,-0.28968,3
818,0.0,0.0,-0.15476,-0.0754,-0.25794,-0.21825,-0.21032,-0.32937,-0.10317,-0.40873,-0.19444,-0.48413,-0.2619,-0.65873,-0.29762,-0.77381,-0.3254,-0.88095,-0.0873,-0.50794,-0.0754,-0.7381,-0.06746,-0.88095,-0.06349,-1.0,0.00794,-0.46429,0.05556,-0.67063,0.0754,-0.80556,0.09524,-0.9246,0.08333,-0.37302,0.01587,-0.47222,-0.04762,-0.38095,-0.07937,-0.28571,3
819,0.0,0.0,-0.14961,-0.0748,-0.25984,-0.2126,-0.21654,-0.3189,-0.11024,-0.38976,-0.18898,-0.48425,-0.25197,-0.66142,-0.28346,-0.77559,-0.30709,-0.88189,-0.07874,-0.50394,-0.06693,-0.73228,-0.05906,-0.87795,-0.05512,-1.0,0.01181,-0.46063,0.05512,-0.65748,0.07087,-0.79134,0.09055,-0.91339,0.08268,-0.37008,0.00787,-0.4685,-0.05118,-0.37402,-0.07874,-0.27559,3
820,0.0,0.0,-0.1502,-0.0751,-0.26087,-0.20949,-0.2253,-0.31621,-0.11858,-0.3834,-0.18182,-0.48617,-0.24111,-0.66403,-0.27273,-0.78261,-0.29644,-0.88933,-0.0751,-0.50198,-0.05929,-0.73518,-0.05138,-0.88142,-0.04348,-1.0,0.01581,-0.4585,0.05534,-0.65613,0.06719,-0.79051,0.08696,-0.91304,0.08696,-0.36364,0.00395,-0.46245,-0.05929,-0.36759,-0.07905,-0.27273,3
821,0.0,0.0,-0.15354,-0.0748,-0.25984,-0.20866,-0.22441,-0.31102,-0.11024,-0.37402,-0.17717,-0.48819,-0.23622,-0.66142,-0.26772,-0.77953,-0.29134,-0.88583,-0.06693,-0.50394,-0.05512,-0.73228,-0.04724,-0.87795,-0.03937,-1.0,0.02362,-0.45669,0.05906,-0.65354,0.07087,-0.79134,0.09055,-0.90945,0.09055,-0.3622,0.01181,-0.46063,-0.05118,-0.36614,-0.0748,-0.27165,3
822,0.0,0.0,-0.15476,-0.07143,-0.26587,-0.21032,-0.2381,-0.30952,-0.12698,-0.37302,-0.18254,-0.4881,-0.2381,-0.67063,-0.26984,-0.78571,-0.28968,-0.89286,-0.07143,-0.50397,-0.05556,-0.7381,-0.04762,-0.88492,-0.03571,-1.0,0.01984,-0.45635,0.04762,-0.65873,0.05556,-0.79365,0.0754,-0.9127,0.08333,-0.36111,-0.00794,-0.45635,-0.06746,-0.36111,-0.08333,-0.25794,3
823,0.0,0.0,-0.15873,-0.07143,-0.26587,-0.20635,-0.24206,-0.29762,-0.13095,-0.35317,-0.17857,-0.4881,-0.2381,-0.67063,-0.26984,-0.78571,-0.28968,-0.89286,-0.07143,-0.49603,-0.05952,-0.73413,-0.05159,-0.88095,-0.04365,-1.0,0.01984,-0.44841,0.03968,-0.65079,0.04365,-0.78571,0.06349,-0.90873,0.0873,-0.34921,-0.0119,-0.45238,-0.06746,-0.35317,-0.07937,-0.25,3
824,0.0,0.0,-0.1627,-0.07143,-0.26984,-0.19444,-0.25397,-0.28571,-0.13889,-0.34127,-0.18254,-0.4881,-0.2381,-0.6746,-0.26984,-0.78968,-0.28968,-0.89683,-0.0754,-0.49603,-0.05952,-0.73413,-0.04762,-0.88095,-0.03571,-1.0,0.0119,-0.44444,0.03571,-0.63492,0.03968,-0.76984,0.05952,-0.88889,0.0754,-0.34524,-0.01984,-0.43651,-0.0754,-0.34127,-0.0873,-0.24206,3
825,0.0,0.0,-0.1581,-0.07115,-0.26877,-0.18972,-0.25296,-0.27273,-0.13834,-0.32016,-0.17787,-0.48221,-0.2332,-0.66798,-0.26877,-0.78656,-0.28854,-0.89328,-0.07115,-0.49407,-0.05534,-0.73123,-0.04348,-0.87747,-0.03162,-1.0,0.01581,-0.44269,0.03557,-0.62451,0.03557,-0.75494,0.05138,-0.86957,0.07905,-0.34387,-0.01976,-0.42292,-0.07115,-0.32411,-0.083,-0.22925,3
826,0.0,0.0,-0.15079,-0.06349,-0.26984,-0.17857,-0.25794,-0.25794,-0.13492,-0.30952,-0.18254,-0.48413,-0.24206,-0.66667,-0.27778,-0.78571,-0.29762,-0.89286,-0.07143,-0.49603,-0.06349,-0.73016,-0.05556,-0.88095,-0.04365,-1.0,0.01984,-0.44444,0.03175,-0.61905,0.02778,-0.75,0.03968,-0.86111,0.08333,-0.34524,-0.01984,-0.40079,-0.0754,-0.30159,-0.0873,-0.20635,3
827,0.0,0.0,-0.1502,-0.06324,-0.27273,-0.17787,-0.26087,-0.25296,-0.13439,-0.29644,-0.19368,-0.47431,-0.26087,-0.66008,-0.3004,-0.77866,-0.32806,-0.88538,-0.083,-0.49012,-0.07905,-0.72727,-0.07905,-0.87747,-0.07115,-1.0,0.01581,-0.43874,0.02767,-0.6087,0.01976,-0.73123,0.02767,-0.8419,0.083,-0.33992,-0.01976,-0.3834,-0.0751,-0.28458,-0.09486,-0.19368,3
828,0.0,0.0,-0.144,-0.052,-0.28,-0.156,-0.248,-0.216,-0.12,-0.264,-0.24,-0.456,-0.332,-0.648,-0.376,-0.768,-0.408,-0.872,-0.12,-0.484,-0.136,-0.728,-0.148,-0.872,-0.148,-1.0,-0.012,-0.44,0.004,-0.592,0.008,-0.692,0.032,-0.796,0.076,-0.344,-0.02,-0.36,-0.064,-0.264,-0.068,-0.184,3
829,0.0,0.0,-0.14286,-0.04762,-0.27778,-0.15476,-0.24206,-0.22222,-0.10714,-0.26587,-0.22619,-0.45635,-0.31349,-0.64683,-0.35714,-0.7619,-0.39286,-0.86905,-0.10317,-0.48413,-0.12698,-0.72619,-0.13492,-0.87302,-0.13889,-1.0,0.00397,-0.43651,0.01587,-0.58333,0.01984,-0.68651,0.03175,-0.78175,0.0873,-0.34524,-0.00397,-0.36508,-0.04762,-0.26984,-0.06349,-0.19048,3
830,0.0,0.0,-0.14286,-0.04762,-0.26984,-0.15079,-0.23016,-0.21429,-0.10317,-0.26587,-0.23413,-0.45635,-0.32143,-0.64286,-0.36905,-0.75794,-0.40476,-0.86508,-0.11508,-0.4881,-0.13492,-0.72619,-0.14683,-0.87302,-0.15079,-1.0,-0.00794,-0.44444,0.01984,-0.59127,0.02778,-0.69048,0.04365,-0.78571,0.07937,-0.35317,0.00794,-0.36905,-0.03968,-0.27381,-0.05952,-0.19444,3
831,0.0,0.0,-0.14844,-0.05469,-0.26562,-0.16016,-0.20703,-0.22656,-0.08203,-0.27734,-0.23828,-0.45703,-0.32031,-0.64062,-0.36719,-0.75391,-0.40625,-0.85938,-0.12109,-0.49219,-0.14062,-0.72266,-0.15234,-0.87109,-0.16016,-1.0,-0.01562,-0.45312,0.02344,-0.60156,0.04297,-0.70312,0.0625,-0.80078,0.07812,-0.36328,0.01953,-0.38281,-0.02734,-0.28906,-0.05078,-0.20703,3
832,0.0,0.0,-0.14729,-0.05039,-0.25194,-0.16279,-0.15891,-0.24419,-0.02713,-0.31395,-0.24806,-0.45736,-0.32171,-0.63953,-0.36822,-0.75581,-0.40698,-0.86822,-0.13178,-0.5,-0.14729,-0.72481,-0.15504,-0.86822,-0.15891,-1.0,-0.02326,-0.46512,0.03488,-0.62016,0.08915,-0.72093,0.13953,-0.82558,0.07364,-0.37984,0.03488,-0.39535,0.00775,-0.29845,0.0,-0.22481,3
833,0.0,0.0,-0.14559,-0.05747,-0.23372,-0.17625,-0.13027,-0.2567,-0.00383,-0.32184,-0.24138,-0.45594,-0.31418,-0.63985,-0.36015,-0.75862,-0.39464,-0.8659,-0.12261,-0.50192,-0.14176,-0.72797,-0.14943,-0.87356,-0.15326,-1.0,-0.01533,-0.47126,0.04981,-0.62835,0.10345,-0.73563,0.15326,-0.83908,0.08429,-0.38697,0.0613,-0.4023,0.02682,-0.30651,0.0,-0.22989,3
834,0.0,0.0,-0.14449,-0.05323,-0.22433,-0.1673,-0.11407,-0.26616,0.01521,-0.3384,-0.24715,-0.44487,-0.31559,-0.63118,-0.35741,-0.75285,-0.39163,-0.86692,-0.12548,-0.4943,-0.14449,-0.72243,-0.15209,-0.87072,-0.1597,-1.0,-0.01901,-0.46388,0.04943,-0.63118,0.10266,-0.73764,0.14068,-0.84411,0.08365,-0.38023,0.07985,-0.42966,0.04943,-0.34221,0.02281,-0.26616,3
835,0.0,0.0,-0.14394,-0.05303,-0.2197,-0.16667,-0.10227,-0.27273,0.02652,-0.35227,-0.25,-0.44318,-0.31818,-0.63258,-0.35985,-0.75758,-0.39394,-0.87121,-0.12879,-0.49242,-0.15152,-0.72348,-0.15909,-0.87121,-0.16667,-1.0,-0.01894,-0.46591,0.04924,-0.64015,0.10227,-0.75379,0.14015,-0.86364,0.08333,-0.38258,0.09091,-0.44697,0.06439,-0.35985,0.03788,-0.2803,3
836,0.0,0.0,-0.12734,-0.05993,-0.17228,-0.17978,-0.0412,-0.31835,0.07116,-0.41573,-0.24345,-0.45318,-0.30712,-0.65169,-0.34082,-0.77154,-0.37079,-0.8839,-0.1236,-0.50187,-0.14981,-0.73034,-0.15356,-0.87266,-0.16479,-1.0,-0.01873,-0.47566,0.0412,-0.65543,0.10112,-0.76404,0.13483,-0.86891,0.07865,-0.39326,0.09738,-0.51311,0.09363,-0.45318,0.0824,-0.37828,3
837,0.0,0.0,-0.11194,-0.0709,-0.13433,-0.20896,-0.00373,-0.34701,0.10448,-0.44403,-0.23134,-0.47015,-0.30224,-0.66045,-0.33582,-0.78358,-0.36567,-0.89179,-0.11567,-0.51493,-0.15299,-0.73881,-0.15672,-0.87687,-0.16791,-1.0,-0.00746,-0.49254,0.04851,-0.67164,0.10075,-0.78358,0.1306,-0.88433,0.09328,-0.41418,0.10821,-0.52985,0.10075,-0.47015,0.08955,-0.40299,3
838,0.0,0.0,-0.10409,-0.07063,-0.13383,-0.20818,-0.00372,-0.34572,0.10409,-0.43866,-0.23048,-0.4684,-0.2974,-0.66171,-0.33457,-0.78067,-0.36431,-0.88848,-0.11524,-0.51301,-0.15242,-0.73978,-0.15613,-0.87732,-0.16357,-1.0,-0.00743,-0.49071,0.04461,-0.66543,0.10037,-0.77695,0.13383,-0.88104,0.09294,-0.41264,0.10781,-0.52788,0.10781,-0.47212,0.10037,-0.40892,3
839,0.0,0.0,-0.10902,-0.07143,-0.13534,-0.21429,0.0,-0.35714,0.1015,-0.45489,-0.2406,-0.47368,-0.30827,-0.66541,-0.34586,-0.78571,-0.37594,-0.89474,-0.1203,-0.5188,-0.15789,-0.74436,-0.16917,-0.8797,-0.18045,-1.0,-0.01128,-0.5,0.04135,-0.68045,0.09023,-0.78947,0.1203,-0.89098,0.09398,-0.42857,0.11278,-0.54887,0.10526,-0.48872,0.09774,-0.42105,3
840,0.0,0.0,-0.10646,-0.07605,-0.13308,-0.22053,-0.0038,-0.36502,0.09506,-0.46768,-0.25095,-0.47909,-0.327,-0.673,-0.36502,-0.79087,-0.40304,-0.90114,-0.13688,-0.52471,-0.17871,-0.74525,-0.19011,-0.88213,-0.20532,-1.0,-0.02662,-0.50951,0.02662,-0.69582,0.07605,-0.80228,0.10266,-0.90494,0.07985,-0.43726,0.09506,-0.56274,0.09506,-0.4981,0.08745,-0.42586,3
841,0.0,0.0,-0.12355,-0.08108,-0.16216,-0.2278,-0.03475,-0.37066,0.07336,-0.46332,-0.26641,-0.47876,-0.34749,-0.67181,-0.38996,-0.79151,-0.42857,-0.89961,-0.14672,-0.5251,-0.18919,-0.74903,-0.20077,-0.88417,-0.22394,-1.0,-0.03089,-0.50579,0.01544,-0.69498,0.05792,-0.81081,0.08108,-0.91892,0.07722,-0.43243,0.09266,-0.56757,0.08494,-0.50579,0.07722,-0.43243,3
842,0.0,0.0,-0.12791,-0.0814,-0.16667,-0.22481,-0.04264,-0.37209,0.06589,-0.46899,-0.26357,-0.47674,-0.34884,-0.66667,-0.39147,-0.78682,-0.43411,-0.89535,-0.14341,-0.51938,-0.18605,-0.74419,-0.20155,-0.87984,-0.22093,-1.0,-0.02713,-0.5,0.01938,-0.68992,0.05814,-0.8062,0.0814,-0.91473,0.0814,-0.43023,0.08915,-0.56589,0.07752,-0.50388,0.06977,-0.43411,3
843,0.0,0.0,-0.13178,-0.07364,-0.18217,-0.21705,-0.06202,-0.36434,0.04264,-0.46899,-0.25969,-0.47287,-0.34109,-0.66279,-0.38372,-0.78295,-0.42248,-0.89147,-0.13566,-0.51938,-0.17442,-0.74419,-0.18605,-0.87984,-0.20543,-1.0,-0.0155,-0.5,0.03101,-0.68605,0.06977,-0.80233,0.09302,-0.91085,0.09302,-0.42248,0.0969,-0.54264,0.0814,-0.47287,0.06589,-0.39922,3
844,0.0,0.0,-0.1374,-0.07634,-0.19466,-0.21756,-0.08015,-0.35878,0.03053,-0.45802,-0.24809,-0.47328,-0.33206,-0.66412,-0.37405,-0.78244,-0.4084,-0.88931,-0.12595,-0.51145,-0.15649,-0.74427,-0.16794,-0.88168,-0.18321,-1.0,-0.01145,-0.48855,0.0458,-0.67939,0.08015,-0.80153,0.09924,-0.91603,0.0916,-0.40458,0.08779,-0.51527,0.06107,-0.43511,0.03435,-0.35115,3
845,0.0,0.0,-0.14672,-0.07722,-0.23552,-0.21236,-0.14286,-0.35135,-0.02703,-0.44402,-0.23166,-0.4749,-0.31274,-0.65637,-0.35135,-0.7722,-0.37838,-0.87645,-0.11197,-0.50965,-0.12741,-0.73745,-0.139,-0.88031,-0.14672,-1.0,-0.00386,-0.47104,0.05405,-0.6834,0.0888,-0.81081,0.11969,-0.92664,0.09653,-0.37838,0.06564,-0.49807,0.01544,-0.41313,-0.01544,-0.32046,3
846,0.0,0.0,-0.15326,-0.07663,-0.24138,-0.22222,-0.16092,-0.34866,-0.04981,-0.43678,-0.21456,-0.47893,-0.29119,-0.659,-0.3295,-0.77395,-0.36015,-0.88123,-0.09962,-0.50958,-0.09962,-0.73946,-0.10345,-0.88123,-0.10728,-1.0,0.00383,-0.47126,0.0613,-0.67816,0.08812,-0.80843,0.11494,-0.92337,0.09962,-0.37548,0.0613,-0.49808,0.0,-0.41379,-0.04215,-0.32567,3
847,0.0,0.0,-0.15326,-0.0728,-0.24521,-0.22222,-0.16858,-0.34483,-0.05747,-0.43295,-0.21073,-0.48276,-0.27969,-0.66284,-0.31418,-0.77778,-0.341,-0.88123,-0.09962,-0.51341,-0.09579,-0.7433,-0.09579,-0.88123,-0.09579,-1.0,0.0,-0.4751,0.05747,-0.68582,0.08429,-0.81226,0.11494,-0.9272,0.08812,-0.38697,0.04981,-0.49425,-0.00383,-0.40613,-0.04215,-0.31034,3
848,0.0,0.0,-0.15709,-0.07663,-0.24521,-0.22222,-0.16475,-0.34483,-0.05364,-0.42912,-0.21456,-0.48276,-0.27969,-0.66284,-0.31418,-0.78161,-0.34483,-0.88506,-0.09579,-0.51341,-0.09579,-0.7433,-0.09579,-0.88506,-0.09579,-1.0,0.00383,-0.47893,0.0613,-0.68199,0.09579,-0.81226,0.12261,-0.9272,0.09195,-0.38697,0.05364,-0.49425,-0.00383,-0.40613,-0.04981,-0.31418,3
849,0.0,0.0,-0.15444,-0.07336,-0.26255,-0.21622,-0.20463,-0.32046,-0.10039,-0.38996,-0.21622,-0.49035,-0.27027,-0.66409,-0.30116,-0.78378,-0.32046,-0.88803,-0.10039,-0.51351,-0.0888,-0.73745,-0.08108,-0.88031,-0.07336,-1.0,-0.00386,-0.47104,0.04633,-0.66795,0.0695,-0.79923,0.09266,-0.9112,0.07722,-0.38224,0.01158,-0.47104,-0.05019,-0.37452,-0.08494,-0.27799,3
850,0.0,0.0,-0.15175,-0.07393,-0.25681,-0.20233,-0.21012,-0.3035,-0.10117,-0.37354,-0.19066,-0.48638,-0.25292,-0.66537,-0.28794,-0.7821,-0.31518,-0.88716,-0.08171,-0.50584,-0.07393,-0.73541,-0.07393,-0.87938,-0.06615,-1.0,0.01167,-0.45914,0.05837,-0.64981,0.07393,-0.77432,0.09339,-0.88716,0.08949,-0.36576,0.01946,-0.45136,-0.03502,-0.36576,-0.06226,-0.27626,3
851,0.0,0.0,-0.15234,-0.07031,-0.26562,-0.19531,-0.21875,-0.29297,-0.10547,-0.35547,-0.19141,-0.48438,-0.25781,-0.66797,-0.29297,-0.78516,-0.31641,-0.89062,-0.08203,-0.50391,-0.07422,-0.73438,-0.07031,-0.87891,-0.06641,-1.0,0.01172,-0.45312,0.05078,-0.63672,0.06641,-0.76562,0.08984,-0.87891,0.08203,-0.35547,0.00391,-0.44141,-0.05078,-0.34766,-0.07031,-0.26172,3
852,0.0,0.0,-0.15116,-0.06977,-0.26744,-0.1938,-0.23256,-0.28295,-0.10853,-0.33333,-0.18605,-0.4845,-0.25194,-0.67054,-0.28682,-0.7907,-0.31395,-0.89535,-0.07364,-0.5,-0.07752,-0.73256,-0.07752,-0.87984,-0.07364,-1.0,0.0155,-0.44574,0.04651,-0.62016,0.05426,-0.74419,0.07364,-0.85271,0.08527,-0.34496,0.00775,-0.42248,-0.04264,-0.33333,-0.06202,-0.24419,3
853,0.0,0.0,-0.15385,-0.06923,-0.27308,-0.18846,-0.23462,-0.27308,-0.11538,-0.32692,-0.20385,-0.48077,-0.27308,-0.66923,-0.30769,-0.78462,-0.33462,-0.89231,-0.08846,-0.49615,-0.1,-0.73077,-0.1,-0.87692,-0.09231,-1.0,0.00769,-0.44615,0.03462,-0.60769,0.04615,-0.73077,0.06538,-0.84231,0.08077,-0.34615,0.0,-0.40769,-0.05769,-0.31538,-0.07692,-0.23077,3
854,0.0,0.0,-0.14943,-0.06897,-0.26437,-0.18774,-0.21073,-0.2682,-0.08812,-0.32184,-0.19923,-0.47893,-0.2682,-0.66667,-0.30268,-0.78544,-0.3295,-0.89272,-0.08812,-0.49808,-0.09579,-0.7318,-0.09579,-0.87739,-0.09195,-1.0,0.01149,-0.44828,0.04598,-0.61686,0.05747,-0.7318,0.07663,-0.83908,0.08812,-0.35249,0.01533,-0.40996,-0.03448,-0.31801,-0.05364,-0.23755,3
855,0.0,0.0,-0.15209,-0.07224,-0.26236,-0.19392,-0.19772,-0.27757,-0.07985,-0.3346,-0.20913,-0.47529,-0.27757,-0.6616,-0.31559,-0.77567,-0.34601,-0.88593,-0.09506,-0.4981,-0.10266,-0.73004,-0.10646,-0.87833,-0.10266,-1.0,0.0076,-0.45247,0.04943,-0.62738,0.06464,-0.74525,0.08745,-0.85171,0.09125,-0.35741,0.02662,-0.41825,-0.03042,-0.327,-0.05703,-0.24715,3
856,0.0,0.0,-0.14829,-0.07605,-0.25475,-0.20152,-0.19011,-0.27757,-0.07224,-0.3308,-0.20152,-0.48289,-0.26996,-0.6654,-0.30798,-0.77947,-0.3346,-0.88593,-0.08365,-0.5019,-0.09125,-0.73004,-0.09506,-0.87833,-0.09125,-1.0,0.01521,-0.45627,0.05323,-0.62357,0.07224,-0.74144,0.09886,-0.84791,0.09506,-0.35741,0.03422,-0.41825,-0.01521,-0.327,-0.03422,-0.25095,3
857,0.0,0.0,-0.15414,-0.06391,-0.25564,-0.18797,-0.16917,-0.2782,-0.04511,-0.34962,-0.23308,-0.46992,-0.29699,-0.65414,-0.33459,-0.7782,-0.3609,-0.88722,-0.11278,-0.50376,-0.1203,-0.72932,-0.12406,-0.87594,-0.12406,-1.0,-0.00752,-0.46617,0.05263,-0.63534,0.09398,-0.75564,0.13534,-0.86466,0.08647,-0.37594,0.04511,-0.42857,-0.00376,-0.33459,-0.03008,-0.25564,3
858,0.0,0.0,-0.15129,-0.07011,-0.25092,-0.19557,-0.15867,-0.28782,-0.0369,-0.35424,-0.23247,-0.46863,-0.2952,-0.65314,-0.3321,-0.77491,-0.36162,-0.88192,-0.11439,-0.50554,-0.12177,-0.73063,-0.12177,-0.87823,-0.12177,-1.0,-0.00738,-0.46863,0.05535,-0.64207,0.09963,-0.76015,0.13653,-0.86716,0.08856,-0.38007,0.05535,-0.43173,0.00738,-0.33948,-0.02583,-0.2583,3
859,0.0,0.0,-0.15441,-0.06985,-0.24632,-0.19118,-0.14706,-0.29044,-0.02206,-0.36397,-0.23529,-0.46691,-0.30147,-0.65074,-0.33824,-0.76838,-0.36765,-0.875,-0.11397,-0.50368,-0.125,-0.73162,-0.13235,-0.87868,-0.13235,-1.0,-0.01103,-0.47059,0.04779,-0.64706,0.09191,-0.76103,0.13235,-0.87132,0.08456,-0.38235,0.05515,-0.44485,0.01103,-0.35294,-0.01838,-0.27206,3
860,0.0,0.0,-0.15328,-0.06934,-0.23723,-0.18613,-0.13869,-0.30292,-0.01825,-0.38686,-0.24088,-0.4635,-0.32847,-0.65693,-0.37226,-0.77372,-0.40146,-0.87956,-0.12409,-0.50365,-0.14599,-0.73358,-0.15328,-0.87956,-0.16058,-1.0,-0.01825,-0.4708,0.0365,-0.65328,0.07664,-0.77737,0.10219,-0.89416,0.08029,-0.37226,0.05474,-0.47445,0.01095,-0.39781,-0.02555,-0.31022,3
861,0.0,0.0,-0.14855,-0.06884,-0.23188,-0.19203,-0.12319,-0.31159,-0.00362,-0.39493,-0.23913,-0.46377,-0.31522,-0.65217,-0.35507,-0.77174,-0.3913,-0.88043,-0.11957,-0.50725,-0.14493,-0.73551,-0.15217,-0.88043,-0.16304,-1.0,-0.01087,-0.47826,0.03986,-0.66304,0.07971,-0.78261,0.10507,-0.89855,0.08696,-0.38768,0.07609,-0.48551,0.03986,-0.4058,0.01087,-0.32609,3
862,0.0,0.0,-0.15108,-0.07194,-0.23022,-0.19784,-0.11511,-0.32374,0.00719,-0.40647,-0.2446,-0.46043,-0.32374,-0.65827,-0.36331,-0.77698,-0.39568,-0.88129,-0.1259,-0.5036,-0.15468,-0.73381,-0.16906,-0.8777,-0.17986,-1.0,-0.01799,-0.47482,0.03237,-0.66187,0.07194,-0.78058,0.09712,-0.89568,0.07914,-0.38129,0.06835,-0.48201,0.03597,-0.40647,0.00719,-0.32374,3
863,0.0,0.0,-0.15,-0.06786,-0.22857,-0.2,-0.11071,-0.32857,0.01071,-0.41429,-0.25,-0.46429,-0.32857,-0.65714,-0.36786,-0.77857,-0.4,-0.88571,-0.13214,-0.50714,-0.16071,-0.73571,-0.17143,-0.87857,-0.18571,-1.0,-0.02143,-0.47857,0.025,-0.66786,0.06786,-0.78571,0.09286,-0.9,0.075,-0.39286,0.06429,-0.49643,0.03571,-0.41429,0.01071,-0.33214,3
864,0.0,0.0,-0.14539,-0.07092,-0.21631,-0.19504,-0.09574,-0.32624,0.02482,-0.41135,-0.24823,-0.46099,-0.3227,-0.65957,-0.3617,-0.7766,-0.39716,-0.88652,-0.12411,-0.5,-0.14894,-0.73404,-0.16312,-0.87589,-0.17376,-1.0,-0.01418,-0.47163,0.03546,-0.66312,0.07801,-0.78014,0.10284,-0.90071,0.08865,-0.37589,0.08156,-0.48227,0.05319,-0.40426,0.02482,-0.31915,3
865,0.0,0.0,-0.14947,-0.06762,-0.2242,-0.19217,-0.11388,-0.31673,0.00712,-0.40214,-0.24911,-0.45907,-0.3274,-0.65836,-0.36655,-0.7758,-0.39858,-0.88256,-0.12811,-0.50178,-0.15302,-0.7331,-0.16726,-0.87544,-0.18149,-1.0,-0.01779,-0.47687,0.03559,-0.66192,0.07829,-0.77936,0.10676,-0.89324,0.08185,-0.3879,0.07473,-0.48043,0.04626,-0.40214,0.01779,-0.31673,3
866,0.0,0.0,-0.14539,-0.06738,-0.21277,-0.19149,-0.0922,-0.31915,0.02837,-0.4078,-0.24823,-0.46099,-0.3227,-0.65603,-0.3617,-0.7766,-0.39007,-0.88298,-0.12411,-0.50355,-0.15248,-0.73759,-0.16312,-0.87943,-0.1773,-1.0,-0.01418,-0.47518,0.03901,-0.66667,0.08156,-0.78723,0.10993,-0.90426,0.08865,-0.38298,0.08156,-0.48936,0.05674,-0.41135,0.03191,-0.32979,3
867,0.0,0.0,-0.14286,-0.06969,-0.20209,-0.18467,-0.07317,-0.30314,0.0453,-0.38676,-0.23693,-0.45993,-0.30662,-0.65505,-0.34495,-0.77352,-0.37631,-0.88502,-0.11498,-0.49826,-0.14286,-0.73171,-0.15331,-0.87456,-0.16028,-1.0,-0.00348,-0.4669,0.05575,-0.65505,0.10105,-0.77352,0.12892,-0.89199,0.09756,-0.37282,0.10105,-0.4878,0.06969,-0.41812,0.03833,-0.33798,3
868,0.0,0.0,-0.13542,-0.0625,-0.19792,-0.1875,-0.07292,-0.30903,0.04861,-0.39236,-0.23264,-0.45833,-0.30903,-0.65278,-0.34375,-0.77431,-0.375,-0.88542,-0.10764,-0.5,-0.13542,-0.73264,-0.14236,-0.875,-0.15278,-1.0,0.00347,-0.47222,0.06597,-0.65625,0.11111,-0.77431,0.14236,-0.88889,0.10417,-0.38542,0.10417,-0.48264,0.07639,-0.40625,0.04861,-0.32639,3
869,0.0,0.0,-0.13841,-0.06228,-0.20069,-0.18685,-0.07612,-0.3045,0.04844,-0.391,-0.23183,-0.46021,-0.30796,-0.65744,-0.34602,-0.78201,-0.3737,-0.89273,-0.10727,-0.49827,-0.13149,-0.7301,-0.13841,-0.87543,-0.14879,-1.0,0.00346,-0.47059,0.06574,-0.65398,0.11419,-0.77163,0.14533,-0.88581,0.10381,-0.38408,0.10381,-0.48097,0.07266,-0.40484,0.04844,-0.3218,3
870,0.0,0.0,-0.13793,-0.06207,-0.2,-0.18276,-0.07586,-0.30345,0.05172,-0.38966,-0.23103,-0.46207,-0.30345,-0.65862,-0.34138,-0.78276,-0.37241,-0.89655,-0.1069,-0.5,-0.13103,-0.73448,-0.13448,-0.87586,-0.14483,-1.0,0.00345,-0.47241,0.06897,-0.65172,0.11724,-0.76897,0.14483,-0.87931,0.10345,-0.38621,0.1,-0.4931,0.07241,-0.42069,0.04483,-0.33793,3
